Generator Name,DataTypeName,DatatypeID,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Brownlee3,MaxCap,4,0,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104
Brownlee3,MonthlyEnergy,5,0,29550.31,21180.73,27049.24,42599.57,45219,51399.32,41509.57,23359.97,24873.7,23377.67,16872.43,23888.35
Brownlee3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee3,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Brownlee3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee3,DailyOpRange,11,0,55.60835,44.14192,50.91404,82.85075,85.11326,91.60834,78.14105,43.98801,48.38989,44.0034,30.76698,44.95765
Brownlee3,PLFAllocator,12,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Brownlee4,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee4,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee4,MinGen,3,0,7.941852,6.294995,7.264639,11.82043,12.14365,14.26763,11.14322,6.264213,6.895251,6.279603,5.84865,6.418124
Brownlee4,MaxCap,4,0,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104,114.5104
Brownlee4,MonthlyEnergy,5,0,29550.31,21180.73,27049.24,42599.57,45219,51399.32,41509.57,23359.97,24873.7,23377.67,16872.43,23888.35
Brownlee4,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee4,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Brownlee4,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee4,DailyOpRange,11,0,55.60835,44.14192,50.91404,82.85075,85.11326,91.60834,78.14105,43.98801,48.38989,44.0034,30.76698,44.95765
Brownlee4,PLFAllocator,12,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Brownlee5,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee5,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee5,MinGen,3,0,19.83259,15.72002,18.14144,29.51828,30.32542,35.62948,27.82713,15.64315,17.219,15.68159,14.6054,16.0275
Brownlee5,MaxCap,4,0,285.9583,285.9583,285.9583,285.9583,285.9583,285.9583,285.9583,285.9583,285.9583,285.9583,285.9583,285.9583
Brownlee5,MonthlyEnergy,5,0,73793.77,52893.07,67548.05,106380.7,112922,128355.7,103658.7,58335.11,62115.22,58379.31,42134.27,59654.59
Brownlee5,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee5,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Brownlee5,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Brownlee5,DailyOpRange,11,0,138.8666,110.2323,127.1438,206.897,212.547,228.7667,195.1358,109.848,120.8405,109.8864,76.83208,112.2694
Brownlee5,PLFAllocator,12,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Bypass_GEN1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bypass_GEN1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bypass_GEN1,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bypass_GEN1,MaxCap,4,0,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32
Bypass_GEN1,MonthlyEnergy,5,0,690.3,482.3,482.7,1160,1035.3,1168.3,1169.7,897,593,418.7,338,414.7
Bypass_GEN1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Bypass_GEN1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Bypass_GEN1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Bypass_GEN1,DailyOpRange,11,0,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32
Bypass_GEN1,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Camanche_2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Camanche_2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Camanche_2,MinGen,3,0,0.1866667,0.41,0.7433333,0.8666667,0.7233334,0.1366667,0.59,0.39,0.18,0.19,0.3233333,0.13
Camanche_2,MaxCap,4,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Camanche_2,MonthlyEnergy,5,0,783.4633,654.62,1203.623,1379.767,1440.11,643.2067,880.9333,795.0533,603.3,580.67,678.14,926.7233
Camanche_2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Camanche_2,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Camanche_2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Camanche_2,DailyOpRange,11,0,0.57,0.7066666,0.7733333,1.046667,0.76,0.5566667,0.8466667,1.046667,1.073333,0.87,0.9333333,1.143333
Camanche_2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Camanche_3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Camanche_3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Camanche_3,MinGen,3,0,0.1866667,0.41,0.7433333,0.8666667,0.7233334,0.1366667,0.59,0.39,0.18,0.19,0.3233333,0.13
Camanche_3,MaxCap,4,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Camanche_3,MonthlyEnergy,5,0,783.4633,654.62,1203.623,1379.767,1440.11,643.2067,880.9333,795.0533,603.3,580.67,678.14,926.7233
Camanche_3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Camanche_3,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Camanche_3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Camanche_3,DailyOpRange,11,0,0.57,0.7066666,0.7733333,1.046667,0.76,0.5566667,0.8466667,1.046667,1.073333,0.87,0.9333333,1.143333
Camanche_3,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Canyon_Ferry_2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyon_Ferry_2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyon_Ferry_2,MinGen,3,0,9.4,9.4,9.4,9.9,18.6,22.6,14.1,9.6,9.4,9.4,9.5,13.4
Canyon_Ferry_2,MaxCap,4,0,24,24,24,24,24,24,24,24,24,24,24,24
Canyon_Ferry_2,MonthlyEnergy,5,0,8773,7802.3,7748.7,8880,17282,20339.3,13126,8915.7,7543.7,7979.3,8554.7,12448.3
Canyon_Ferry_2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyon_Ferry_2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Canyon_Ferry_2,DailyOpRange,11,0,1.2,1.1,0.5,1.2,1.8,1.6,1.8,1.2,0.5,0.7,1.2,1.7
Canyon_Ferry_2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Canyon_Ferry_3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyon_Ferry_3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyon_Ferry_3,MinGen,3,0,9.4,9.4,9.4,9.9,18.6,22.6,14.1,9.6,9.4,9.4,9.5,13.4
Canyon_Ferry_3,MaxCap,4,0,24,24,24,24,24,24,24,24,24,24,24,24
Canyon_Ferry_3,MonthlyEnergy,5,0,8773,7802.3,7748.7,8880,17282,20339.3,13126,8915.7,7543.7,7979.3,8554.7,12448.3
Canyon_Ferry_3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyon_Ferry_3,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Canyon_Ferry_3,DailyOpRange,11,0,1.2,1.1,0.5,1.2,1.8,1.6,1.8,1.2,0.5,0.7,1.2,1.7
Canyon_Ferry_3,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Carmen_Smith_2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmen_Smith_2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmen_Smith_2,MinGen,3,0,6,4.6,4.7,5.7,5.8,6.2,3.4,3.4,3.4,3.4,4,4.6
Carmen_Smith_2,MaxCap,4,0,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
Carmen_Smith_2,MonthlyEnergy,5,0,11173,7724.5,8766.2,10271.5,10799,11088.5,6399.6,4548.7,5420.5,6085.9,7259.1,8642.5
Carmen_Smith_2,KLoadFollowing,6,0,2,2,2,2,2,2,2,2,2,2,2,2
Carmen_Smith_2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Carmen_Smith_2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmen_Smith_2,DailyOpRange,11,0,13.5,10.3,10.6,12.8,13.1,13.8,7.8,4.1,6.2,7.2,9.1,10.5
Carmen_Smith_2,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Carmen_Smith_3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmen_Smith_3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmen_Smith_3,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmen_Smith_3,MaxCap,4,0,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9
Carmen_Smith_3,MonthlyEnergy,5,0,2119,1465,1662.6,1948,2048.1,2103,1213.7,862.7,1028,1154.2,1376.7,1639.1
Carmen_Smith_3,KLoadFollowing,6,0,2,2,2,2,2,2,2,2,2,2,2,2
Carmen_Smith_3,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Carmen_Smith_3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmen_Smith_3,DailyOpRange,11,0,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9
Carmen_Smith_3,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Cascade_ID_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_1,MinGen,3,0,1,0.45,0.45,2.95,3.85,5.8,6.25,4.65,3.3,1,0.55,0.55
Cascade_ID_1,MaxCap,4,0,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2
Cascade_ID_1,MonthlyEnergy,5,0,744,324,357,2134.5,2898,4210.5,4663.5,3492.5,2395,753,397,419.5
Cascade_ID_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Cascade_ID_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_1,DailyOpRange,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_1,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Cascade_ID_2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_2,MinGen,3,0,1,0.45,0.45,2.95,3.85,5.8,6.25,4.65,3.3,1,0.55,0.55
Cascade_ID_2,MaxCap,4,0,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2
Cascade_ID_2,MonthlyEnergy,5,0,744,324,357,2134.5,2898,4210.5,4663.5,3492.5,2395,753,397,419.5
Cascade_ID_2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Cascade_ID_2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_2,DailyOpRange,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Cascade_ID_2,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Cedar_Draw_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar_Draw_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar_Draw_1,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar_Draw_1,MaxCap,4,0,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
Cedar_Draw_1,MonthlyEnergy,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar_Draw_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar_Draw_1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Cedar_Draw_1,DailyOpRange,11,0,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
Cedar_Draw_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Coleman_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman_1,MinGen,3,0,4.57,4.4,6.08,6.19,5.5,5.5,3.74,2.47,2.36,3.07,3.08,2.9
Coleman_1,MaxCap,4,0,13,13,13,13,13,13,13,13,13,13,13,13
Coleman_1,MonthlyEnergy,5,0,4420.78,4858.91,7234.74,5960.39,6523.2,5857.92,3786.19,2317.57,2460.83,3231.82,3031.52,3324.11
Coleman_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Coleman_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman_1,DailyOpRange,11,0,1.17,1.19,0.85,0.8,0.8,1,0.92,0.69,0.47,0.73,0.65,1.23
Coleman_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Copco_2_2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Copco_2_2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Copco_2_2,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5
Copco_2_2,MaxCap,4,0,17,17,17,17,17,17,17,17,17,17,17,17
Copco_2_2,MonthlyEnergy,5,0,4202,3672.5,5184,4836.5,4501.5,5046,3537,3400,3367.5,3106,3919.5,4183.5
Copco_2_2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Copco_2_2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Copco_2_2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Copco_2_2,DailyOpRange,11,0,12.735,12.68,12.985,12.935,7.685,13.25,12.2,11.985,9.4,4.425,1.51,0.975
Copco_2_2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cougar_2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cougar_2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cougar_2,MinGen,3,0,0,4.25,0,0,0,0,0,0,1,0,10.5,0
Cougar_2,MaxCap,4,0,13,13,13,13,13,13,13,13,13,13,13,13
Cougar_2,MonthlyEnergy,5,0,9599,3881,4688.25,4643,0,0,0,1238,4421.5,6486,9600.5,5488
Cougar_2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cougar_2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Cougar_2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cougar_2,DailyOpRange,11,0,2.09,0.965,1.22,0.99,0,0,0,0.87,0.95,2.01,1.34,2.855
Cougar_2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cowlitz_Falls2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz_Falls2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz_Falls2,MinGen,3,0,9.5,7.1,6.8,9.6,11,12.6,8.3,6.5,6.5,6.5,7,8
Cowlitz_Falls2,MaxCap,4,0,35,35,35,35,35,35,35,35,35,35,35,35
Cowlitz_Falls2,MonthlyEnergy,5,0,11742,7978,8431.5,11541.5,13618,15105,10274.5,7254,5821.5,6899,8355.5,9862
Cowlitz_Falls2,KLoadFollowing,6,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Cowlitz_Falls2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Cowlitz_Falls2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz_Falls2,DailyOpRange,11,0,6.3,4.8,4.5,6.4,7.3,8,5.5,3.3,1.6,2.8,4.6,5.3
Cowlitz_Falls2,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Cypress_Creek_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cypress_Creek_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cypress_Creek_1,MinGen,3,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Cypress_Creek_1,MaxCap,4,0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
Cypress_Creek_1,MonthlyEnergy,5,0,857.8071,1033.328,903.3093,896.7104,1835.977,1765.909,1330.791,1221.803,1162.199,1196.816,965.8549,894.3298
Cypress_Creek_1,KLoadFollowing,6,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Cypress_Creek_1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Cypress_Creek_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cypress_Creek_1,DailyOpRange,11,0,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
Cypress_Creek_1,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
DevilCanyon2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon2,MinGen,3,0,0.15,0.15,0.1928571,2.957143,2.547857,2.907857,11.12571,0.1928571,6.520714,13.46357,3.497143,0.1928571
DevilCanyon2,MaxCap,4,0,56.14286,56.14286,56.14286,56.14286,56.14286,56.14286,56.14286,56.14286,56.14286,56.14286,56.14286,56.14286
DevilCanyon2,MonthlyEnergy,5,0,1685.923,829.2,3240.729,3979.712,5173.967,12098.99,16712.89,16498.24,14854.17,21673.31,16003.57,3209.113
DevilCanyon2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon2,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
DevilCanyon2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon2,DailyOpRange,11,0,3.064286,3.370714,7.088572,4.480714,8.751429,16.61357,16.12071,15.08571,15.03214,14.75571,11.55857,5.085
DevilCanyon2,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
DevilCanyon3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon3,MinGen,3,0,0.2,0.2,0.2571429,3.942857,3.397143,3.877143,14.83429,0.2571429,8.694285,17.95143,4.662857,0.2571429
DevilCanyon3,MaxCap,4,0,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714
DevilCanyon3,MonthlyEnergy,5,0,2247.897,1105.6,4320.971,5306.283,6898.623,16131.99,22283.86,21997.65,19805.55,28897.75,21338.09,4278.817
DevilCanyon3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon3,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
DevilCanyon3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon3,DailyOpRange,11,0,4.085714,4.494286,9.451428,5.974286,11.66857,22.15143,21.49429,20.11429,20.04286,19.67429,15.41143,6.78
DevilCanyon3,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
DevilCanyon4,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon4,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon4,MinGen,3,0,0.2,0.2,0.2571429,3.942857,3.397143,3.877143,14.83429,0.2571429,8.694285,17.95143,4.662857,0.2571429
DevilCanyon4,MaxCap,4,0,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714,74.85714
DevilCanyon4,MonthlyEnergy,5,0,2247.897,1105.6,4320.971,5306.283,6898.623,16131.99,22283.86,21997.65,19805.55,28897.75,21338.09,4278.817
DevilCanyon4,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon4,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
DevilCanyon4,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DevilCanyon4,DailyOpRange,11,0,4.085714,4.494286,9.451428,5.974286,11.66857,22.15143,21.49429,20.11429,20.04286,19.67429,15.41143,6.78
DevilCanyon4,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Dickson_Dam2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dickson_Dam2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dickson_Dam2,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Dickson_Dam2,MaxCap,4,0,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Dickson_Dam2,MonthlyEnergy,5,0,1736,1568,1736,1680,1736,1680,1736,1736,1680,1736,1680,1736
Dickson_Dam2,KLoadFollowing,6,0,5.124906,5.610832,5.152708,4.585739,4.584029,3.109137,3.560547,4.475194,3.311952,3.565409,4.359519,4.359034
Dickson_Dam2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Dickson_Dam2,Pvalue,10,0,0.0446,0.0436,0.0274,0.0244,0.0477,0.1,0.1,0.0506,0.066,0.0319,0.0323,0.0339
Dickson_Dam2,DailyOpRange,11,0,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Dickson_Dam2,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Dickson_Dam3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dickson_Dam3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dickson_Dam3,MinGen,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Dickson_Dam3,MaxCap,4,0,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Dickson_Dam3,MonthlyEnergy,5,0,1736,1568,1736,1680,1736,1680,1736,1736,1680,1736,1680,1736
Dickson_Dam3,KLoadFollowing,6,0,5.124906,5.610832,5.152708,4.585739,4.584029,3.109137,3.560547,4.475194,3.311952,3.565409,4.359519,4.359034
Dickson_Dam3,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Dickson_Dam3,Pvalue,10,0,0.0446,0.0436,0.0274,0.0244,0.0477,0.1,0.1,0.0506,0.066,0.0319,0.0323,0.0339
Dickson_Dam3,DailyOpRange,11,0,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
Dickson_Dam3,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
DoranTaylor1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DoranTaylor1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DoranTaylor1,MinGen,3,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
DoranTaylor1,MaxCap,4,0,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77
DoranTaylor1,MonthlyEnergy,5,0,848.7137,1022.374,893.7336,887.2047,1816.514,1747.189,1316.684,1208.851,1149.879,1184.129,955.6161,884.8493
DoranTaylor1,KLoadFollowing,6,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DoranTaylor1,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
DoranTaylor1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DoranTaylor1,DailyOpRange,11,0,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17
DoranTaylor1,PLFAllocator,12,0,1,1,1,1,1,1,1,1,1,1,1,1
Dworshak_2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dworshak_2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dworshak_2,MinGen,3,0,13.725,22.3245,13.66875,23.4585,13.851,22.42125,56.151,71.55675,12.91275,13.43025,0,13.4775
Dworshak_2,MaxCap,4,0,104.625,104.625,104.625,104.625,104.625,104.625,104.625,104.625,104.625,104.625,104.625,104.625
Dworshak_2,MonthlyEnergy,5,0,37563.85,23773.07,12162.33,72393.56,30807.51,36292.43,71787.3,70733.95,29514.5,10414.5,9874.771,11498.62
Dworshak_2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Dworshak_2,DispatchCost,9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
Dworshak_2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
